user_id,event_name,event_time,treatment
u101539,activate,2025-02-28T00:00:00,0
u101539,first_deposit,2025-04-13T00:00:00,0
u101540,signup,2025-02-10T00:00:00,0
u101540,activate,2025-02-15T00:00:00,0
u101540,first_deposit,2025-02-27T00:00:00,0
u101541,signup,2025-02-20T00:00:00,1
u101541,activate,2025-02-25T00:00:00,1
u101541,first_deposit,2025-03-07T00:00:00,1
u101542,signup,2025-02-01T00:00:00,0
u101542,activate,2025-02-09T00:00:00,0
u101543,signup,2025-01-27T00:00:00,1
u101543,first_deposit,2025-02-24T00:00:00,1
u101544,signup,2025-03-25T00:00:00,0
u101545,signup,2025-04-08T00:00:00,1
u101546,signup,2025-02-20T00:00:00,0
u101546,activate,2025-03-01T00:00:00,0
u101547,signup,2025-02-20T00:00:00,0
u101547,activate,2025-03-02T00:00:00,0
u101547,first_deposit,2025-03-21T00:00:00,0
u101548,signup,2025-02-24T00:00:00,0
u101548,activate,2025-03-06T00:00:00,0
u101549,signup,2025-01-20T00:00:00,0
u101549,activate,2025-01-23T00:00:00,0
u101550,signup,2025-03-31T00:00:00,0
u101550,activate,2025-04-11T00:00:00,0
u101551,signup,2025-01-15T00:00:00,1
u101551,activate,2025-01-26T00:00:00,1
u101551,first_deposit,2025-04-14T00:00:00,1
u101552,signup,2025-04-23T00:00:00,1
u101552,activate,2025-05-06T00:00:00,1
u101553,signup,2025-03-31T00:00:00,1
u101553,activate,2025-04-10T00:00:00,1
u101554,signup,2025-03-30T00:00:00,0
u101554,activate,2025-04-04T00:00:00,0
u101555,signup,2025-02-14T00:00:00,1
u101555,activate,2025-02-21T00:00:00,1
u101555,first_deposit,2025-05-03T00:00:00,1
u101556,signup,2025-03-07T00:00:00,0
u101556,activate,2025-03-09T00:00:00,0
u101557,signup,2025-04-15T00:00:00,1
u101557,activate,2025-04-24T00:00:00,1
u101558,signup,2025-02-07T00:00:00,0
u101559,signup,2025-02-02T00:00:00,0
u101559,activate,2025-02-09T00:00:00,0
u101559,first_deposit,2025-04-17T00:00:00,0
u101560,signup,2025-02-11T00:00:00,0
u101561,signup,2025-03-14T00:00:00,1
u101561,activate,2025-03-27T00:00:00,1
u101562,signup,2025-01-20T00:00:00,1
u101562,activate,2025-01-27T00:00:00,1
u101562,first_deposit,2025-02-01T00:00:00,1
u101563,signup,2025-01-17T00:00:00,0
u101563,activate,2025-01-22T00:00:00,0
u101563,first_deposit,2025-03-31T00:00:00,0
u101564,signup,2025-02-27T00:00:00,0
u101564,activate,2025-03-01T00:00:00,0
u101565,signup,2025-04-28T00:00:00,1
u101565,activate,2025-05-08T00:00:00,1
u101565,first_deposit,2025-06-08T00:00:00,1
u101566,signup,2025-02-09T00:00:00,1
u101566,activate,2025-02-20T00:00:00,1
u101566,first_deposit,2025-04-17T00:00:00,1
u101567,signup,2025-01-14T00:00:00,0
u101567,activate,2025-01-24T00:00:00,0
u101568,signup,2025-04-13T00:00:00,0
u101569,signup,2025-04-29T00:00:00,0
u101569,activate,2025-04-29T00:00:00,0
u101570,signup,2025-03-29T00:00:00,0
u101570,activate,2025-04-11T00:00:00,0
u101571,signup,2025-01-03T00:00:00,0
u101571,activate,2025-01-15T00:00:00,0
u101572,signup,2025-04-10T00:00:00,1
u101573,signup,2025-02-04T00:00:00,1
u101573,activate,2025-02-15T00:00:00,1
u101574,signup,2025-04-14T00:00:00,1
u101574,activate,2025-04-23T00:00:00,1
u101575,signup,2025-03-01T00:00:00,0
u101575,activate,2025-03-08T00:00:00,0
u101575,first_deposit,2025-03-12T00:00:00,0
u101576,signup,2025-03-21T00:00:00,1
u101576,activate,2025-03-22T00:00:00,1
u101577,signup,2025-04-12T00:00:00,1
u101578,signup,2025-03-26T00:00:00,0
u101578,activate,2025-03-31T00:00:00,0
u101578,first_deposit,2025-04-06T00:00:00,0
u101579,signup,2025-02-23T00:00:00,1
u101579,activate,2025-02-27T00:00:00,1
u101580,signup,2025-02-04T00:00:00,1
u101581,signup,2025-03-16T00:00:00,0
u101581,activate,2025-03-21T00:00:00,0
u101581,first_deposit,2025-04-06T00:00:00,0
u101582,signup,2025-01-06T00:00:00,0
u101582,activate,2025-01-10T00:00:00,0
u101583,signup,2025-03-14T00:00:00,1
u101584,signup,2025-04-28T00:00:00,1
u101584,activate,2025-05-09T00:00:00,1
u101585,signup,2025-04-19T00:00:00,0
u101585,first_deposit,2025-06-06T00:00:00,0
u101586,signup,2025-01-15T00:00:00,1
u101586,activate,2025-01-28T00:00:00,1
u101587,signup,2025-04-30T00:00:00,0
u101587,activate,2025-05-03T00:00:00,0
u101587,first_deposit,2025-07-24T00:00:00,0
u101588,signup,2025-02-13T00:00:00,0
u101588,first_deposit,2025-05-03T00:00:00,0
u101589,signup,2025-03-15T00:00:00,0
u101590,signup,2025-02-10T00:00:00,0
u101590,activate,2025-02-18T00:00:00,0
u101591,signup,2025-03-18T00:00:00,1
u101591,activate,2025-03-28T00:00:00,1
u101592,signup,2025-01-15T00:00:00,0
u101592,activate,2025-01-15T00:00:00,0
u101592,first_deposit,2025-03-09T00:00:00,0
u101593,signup,2025-01-25T00:00:00,0
u101594,signup,2025-01-11T00:00:00,1
u101594,activate,2025-01-20T00:00:00,1
u101595,signup,2025-03-03T00:00:00,1
u101595,activate,2025-03-07T00:00:00,1
u101596,signup,2025-03-13T00:00:00,1
u101596,activate,2025-03-25T00:00:00,1
u101597,signup,2025-04-29T00:00:00,1
u101597,activate,2025-05-04T00:00:00,1
u101598,signup,2025-02-07T00:00:00,1
u101598,first_deposit,2025-04-25T00:00:00,1
u101599,signup,2025-04-18T00:00:00,0
u101599,activate,2025-04-30T00:00:00,0
u101600,signup,2025-02-15T00:00:00,0
u101600,activate,2025-02-22T00:00:00,0
u101601,signup,2025-03-26T00:00:00,1
u101602,signup,2025-02-06T00:00:00,0
u101602,first_deposit,2025-03-14T00:00:00,0
u101603,signup,2025-03-03T00:00:00,1
u101603,activate,2025-03-11T00:00:00,1
u101604,signup,2025-03-28T00:00:00,1
u101604,activate,2025-04-03T00:00:00,1
u101605,signup,2025-03-31T00:00:00,1
u101606,signup,2025-04-05T00:00:00,0
u101606,activate,2025-04-11T00:00:00,0
u101607,signup,2025-02-18T00:00:00,0
u101607,activate,2025-02-22T00:00:00,0
u101608,signup,2025-03-17T00:00:00,1
u101608,activate,2025-03-29T00:00:00,1
u101609,signup,2025-02-28T00:00:00,1
u101609,activate,2025-03-08T00:00:00,1
u101609,first_deposit,2025-04-24T00:00:00,1
u101610,signup,2025-01-29T00:00:00,1
u101610,activate,2025-02-05T00:00:00,1
u101611,signup,2025-01-23T00:00:00,1
u101612,signup,2025-01-05T00:00:00,1
u101612,activate,2025-01-05T00:00:00,1
u101612,first_deposit,2025-02-10T00:00:00,1
u101613,signup,2025-02-13T00:00:00,1
u101613,first_deposit,2025-03-17T00:00:00,1
u101614,signup,2025-01-24T00:00:00,1
u101614,activate,2025-02-02T00:00:00,1
u101615,signup,2025-04-08T00:00:00,0
u101615,activate,2025-04-09T00:00:00,0
u101616,signup,2025-02-28T00:00:00,0
u101616,activate,2025-03-08T00:00:00,0
u101617,signup,2025-04-14T00:00:00,0
u101617,activate,2025-04-26T00:00:00,0
u101618,signup,2025-02-04T00:00:00,0
u101618,activate,2025-02-08T00:00:00,0
u101619,signup,2025-03-29T00:00:00,0
u101619,activate,2025-04-04T00:00:00,0
u101620,signup,2025-01-22T00:00:00,1
u101621,signup,2025-04-15T00:00:00,1
u101622,signup,2025-01-20T00:00:00,0
u101623,signup,2025-01-13T00:00:00,0
u101623,activate,2025-01-21T00:00:00,0
u101624,signup,2025-03-25T00:00:00,1
u101624,activate,2025-03-27T00:00:00,1
u101624,first_deposit,2025-04-22T00:00:00,1
u101625,signup,2025-01-08T00:00:00,1
u101626,signup,2025-04-12T00:00:00,0
u101626,activate,2025-04-17T00:00:00,0
u101626,first_deposit,2025-07-04T00:00:00,0
u101627,signup,2025-02-25T00:00:00,0
u101627,first_deposit,2025-03-08T00:00:00,0
u101628,signup,2025-01-19T00:00:00,1
u101629,signup,2025-01-17T00:00:00,1
u101629,activate,2025-01-20T00:00:00,1
u101630,signup,2025-03-09T00:00:00,1
u101630,activate,2025-03-10T00:00:00,1
u101631,signup,2025-03-16T00:00:00,1
u101631,activate,2025-03-21T00:00:00,1
u101631,first_deposit,2025-05-16T00:00:00,1
u101632,signup,2025-01-30T00:00:00,0
u101632,activate,2025-01-31T00:00:00,0
u101633,signup,2025-03-08T00:00:00,0
u101633,activate,2025-03-18T00:00:00,0
u101634,signup,2025-02-05T00:00:00,1
u101634,activate,2025-02-10T00:00:00,1
u101635,signup,2025-01-07T00:00:00,0
u101635,activate,2025-01-07T00:00:00,0
u101635,first_deposit,2025-03-04T00:00:00,0
u101636,signup,2025-02-18T00:00:00,0
u101636,activate,2025-02-24T00:00:00,0
u101636,first_deposit,2025-04-09T00:00:00,0
u101637,signup,2025-04-15T00:00:00,1
u101637,activate,2025-04-22T00:00:00,1
u101638,signup,2025-01-16T00:00:00,0
u101638,activate,2025-01-21T00:00:00,0
u101639,signup,2025-02-11T00:00:00,0
u101640,signup,2025-02-25T00:00:00,1
u101641,signup,2025-04-20T00:00:00,0
u101641,activate,2025-05-02T00:00:00,0
u101641,first_deposit,2025-04-28T00:00:00,0
u101642,signup,2025-01-28T00:00:00,1
u101642,activate,2025-02-02T00:00:00,1
u101643,signup,2025-01-09T00:00:00,1
u101643,activate,2025-01-18T00:00:00,1
u101644,signup,2025-03-21T00:00:00,1
u101644,activate,2025-03-22T00:00:00,1
u101645,signup,2025-01-10T00:00:00,0
u101645,activate,2025-01-11T00:00:00,0
u101646,signup,2025-03-16T00:00:00,0
u101647,signup,2025-03-10T00:00:00,0
u101647,activate,2025-03-21T00:00:00,0
u101648,signup,2025-03-10T00:00:00,1
u101649,signup,2025-01-17T00:00:00,0
u101649,activate,2025-01-28T00:00:00,0
u101649,first_deposit,2025-04-02T00:00:00,0
u101650,signup,2025-01-04T00:00:00,1
u101650,activate,2025-01-10T00:00:00,1
u101650,first_deposit,2025-03-27T00:00:00,1
u101651,signup,2025-04-21T00:00:00,0
u101651,first_deposit,2025-06-25T00:00:00,0
u101652,signup,2025-02-27T00:00:00,0
u101652,activate,2025-02-27T00:00:00,0
u101653,signup,2025-02-02T00:00:00,0
u101653,activate,2025-02-13T00:00:00,0
u101654,signup,2025-03-18T00:00:00,1
u101654,activate,2025-03-22T00:00:00,1
u101654,first_deposit,2025-05-27T00:00:00,1
u101655,signup,2025-01-26T00:00:00,1
u101655,activate,2025-01-28T00:00:00,1
u101656,signup,2025-02-01T00:00:00,0
u101657,signup,2025-03-17T00:00:00,1
u101657,first_deposit,2025-03-24T00:00:00,1
u101658,signup,2025-04-29T00:00:00,0
u101658,activate,2025-05-08T00:00:00,0
u101659,signup,2025-02-18T00:00:00,0
u101659,activate,2025-02-24T00:00:00,0
u101659,first_deposit,2025-03-07T00:00:00,0
u101660,signup,2025-01-08T00:00:00,0
u101661,signup,2025-03-15T00:00:00,1
u101661,activate,2025-03-16T00:00:00,1
u101662,signup,2025-04-06T00:00:00,1
u101662,first_deposit,2025-06-24T00:00:00,1
u101663,signup,2025-04-23T00:00:00,0
u101664,signup,2025-01-01T00:00:00,1
u101665,signup,2025-04-05T00:00:00,0
u101666,signup,2025-02-15T00:00:00,0
u101666,activate,2025-02-22T00:00:00,0
u101667,signup,2025-02-28T00:00:00,0
u101667,first_deposit,2025-04-16T00:00:00,0
u101668,signup,2025-01-23T00:00:00,0
u101668,activate,2025-02-05T00:00:00,0
u101669,signup,2025-04-02T00:00:00,1
u101670,signup,2025-04-15T00:00:00,0
u101670,activate,2025-04-17T00:00:00,0
u101670,first_deposit,2025-05-27T00:00:00,0
u101671,signup,2025-02-02T00:00:00,0
u101672,signup,2025-04-22T00:00:00,1
u101672,first_deposit,2025-06-06T00:00:00,1
u101673,signup,2025-03-10T00:00:00,1
u101674,signup,2025-04-24T00:00:00,1
u101674,activate,2025-04-26T00:00:00,1
u101675,signup,2025-04-14T00:00:00,1
u101676,signup,2025-03-27T00:00:00,0
u101676,activate,2025-04-03T00:00:00,0
u101677,signup,2025-02-20T00:00:00,0
u101677,activate,2025-02-25T00:00:00,0
u101678,signup,2025-01-27T00:00:00,0
u101678,activate,2025-02-08T00:00:00,0
u101678,first_deposit,2025-02-14T00:00:00,0
u101679,signup,2025-04-25T00:00:00,1
u101679,activate,2025-05-01T00:00:00,1
u101680,signup,2025-02-04T00:00:00,1
u101680,activate,2025-02-09T00:00:00,1
u101681,signup,2025-02-23T00:00:00,1
u101681,activate,2025-02-24T00:00:00,1
u101682,signup,2025-04-22T00:00:00,0
u101682,activate,2025-04-30T00:00:00,0
u101682,first_deposit,2025-05-28T00:00:00,0
u101683,signup,2025-02-10T00:00:00,0
u101683,activate,2025-02-21T00:00:00,0
u101684,signup,2025-03-05T00:00:00,0
u101685,signup,2025-03-30T00:00:00,1
u101685,first_deposit,2025-04-03T00:00:00,1
u101686,signup,2025-02-03T00:00:00,0
u101686,activate,2025-02-15T00:00:00,0
u101687,signup,2025-01-29T00:00:00,1
u101687,first_deposit,2025-02-08T00:00:00,1
u101688,signup,2025-01-14T00:00:00,0
u101688,activate,2025-01-20T00:00:00,0
u101689,signup,2025-03-13T00:00:00,1
u101690,signup,2025-02-27T00:00:00,1
u101691,signup,2025-02-09T00:00:00,1
u101692,signup,2025-01-29T00:00:00,0
u101692,activate,2025-02-05T00:00:00,0
u101693,signup,2025-03-31T00:00:00,1
u101693,activate,2025-04-11T00:00:00,1
u101694,signup,2025-01-01T00:00:00,1
u101694,activate,2025-01-10T00:00:00,1
u101695,signup,2025-02-16T00:00:00,0
u101695,activate,2025-02-23T00:00:00,0
u101695,first_deposit,2025-04-10T00:00:00,0
u101696,signup,2025-02-07T00:00:00,0
u101697,signup,2025-02-05T00:00:00,0
u101697,activate,2025-02-05T00:00:00,0
u101698,signup,2025-03-29T00:00:00,0
u101699,signup,2025-04-21T00:00:00,0
u101699,activate,2025-04-28T00:00:00,0
u101699,first_deposit,2025-05-09T00:00:00,0
u101700,signup,2025-04-19T00:00:00,1
u101700,activate,2025-04-29T00:00:00,1
u101701,signup,2025-02-10T00:00:00,1
u101701,activate,2025-02-19T00:00:00,1
u101702,signup,2025-01-07T00:00:00,0
u101702,activate,2025-01-17T00:00:00,0
u101703,signup,2025-04-09T00:00:00,0
u101704,signup,2025-04-26T00:00:00,0
u101704,activate,2025-05-07T00:00:00,0
u101704,first_deposit,2025-07-02T00:00:00,0
u101705,signup,2025-04-12T00:00:00,1
u101705,activate,2025-04-19T00:00:00,1
u101705,first_deposit,2025-04-14T00:00:00,1
u101706,signup,2025-04-07T00:00:00,1
u101707,signup,2025-02-18T00:00:00,1
u101707,activate,2025-02-24T00:00:00,1
u101708,signup,2025-02-24T00:00:00,1
u101708,activate,2025-03-08T00:00:00,1
u101709,signup,2025-03-19T00:00:00,0
u101709,activate,2025-03-24T00:00:00,0
u101710,signup,2025-01-14T00:00:00,1
u101710,activate,2025-01-14T00:00:00,1
u101710,first_deposit,2025-02-08T00:00:00,1
u101711,signup,2025-01-05T00:00:00,0
u101712,signup,2025-01-31T00:00:00,1
u101712,activate,2025-02-13T00:00:00,1
u101713,signup,2025-02-18T00:00:00,1
u101713,activate,2025-02-25T00:00:00,1
u101713,first_deposit,2025-03-14T00:00:00,1
u101714,signup,2025-04-27T00:00:00,0
u101714,activate,2025-05-03T00:00:00,0
u101715,signup,2025-03-29T00:00:00,0
u101715,activate,2025-03-29T00:00:00,0
u101716,signup,2025-04-23T00:00:00,1
u101717,signup,2025-01-19T00:00:00,0
u101717,activate,2025-01-28T00:00:00,0
u101717,first_deposit,2025-01-24T00:00:00,0
u101718,signup,2025-02-12T00:00:00,1
u101718,activate,2025-02-12T00:00:00,1
u101719,signup,2025-01-21T00:00:00,0
u101719,activate,2025-01-28T00:00:00,0
u101720,signup,2025-02-06T00:00:00,1
u101721,signup,2025-01-08T00:00:00,1
u101722,signup,2025-01-21T00:00:00,1
u101722,activate,2025-01-21T00:00:00,1
u101723,signup,2025-02-18T00:00:00,0
u101723,activate,2025-02-22T00:00:00,0
u101724,signup,2025-02-28T00:00:00,1
u101724,first_deposit,2025-03-29T00:00:00,1
u101725,signup,2025-03-06T00:00:00,1
u101725,activate,2025-03-13T00:00:00,1
u101725,first_deposit,2025-05-19T00:00:00,1
u101726,signup,2025-01-14T00:00:00,1
u101726,first_deposit,2025-03-27T00:00:00,1
u101727,signup,2025-02-02T00:00:00,1
u101728,signup,2025-02-13T00:00:00,1
u101729,signup,2025-04-11T00:00:00,0
u101729,activate,2025-04-24T00:00:00,0
u101730,signup,2025-04-19T00:00:00,0
u101730,activate,2025-04-25T00:00:00,0
u101731,signup,2025-01-04T00:00:00,1
u101732,signup,2025-02-15T00:00:00,0
u101733,signup,2025-02-03T00:00:00,0
u101733,activate,2025-02-04T00:00:00,0
u101734,signup,2025-01-27T00:00:00,0
u101734,activate,2025-02-02T00:00:00,0
u101735,signup,2025-03-09T00:00:00,1
u101736,signup,2025-02-15T00:00:00,1
u101737,signup,2025-02-18T00:00:00,1
u101738,signup,2025-02-18T00:00:00,0
u101738,activate,2025-03-03T00:00:00,0
u101738,first_deposit,2025-04-01T00:00:00,0
u101739,signup,2025-04-30T00:00:00,0
u101739,activate,2025-05-12T00:00:00,0
u101740,signup,2025-04-09T00:00:00,0
u101741,signup,2025-01-14T00:00:00,1
u101742,signup,2025-02-03T00:00:00,1
u101742,activate,2025-02-15T00:00:00,1
u101743,signup,2025-03-11T00:00:00,0
u101744,signup,2025-04-11T00:00:00,1
u101744,activate,2025-04-15T00:00:00,1
u101745,signup,2025-01-17T00:00:00,1
u101745,activate,2025-01-29T00:00:00,1
u101745,first_deposit,2025-03-12T00:00:00,1
u101746,signup,2025-04-29T00:00:00,1
u101746,activate,2025-05-03T00:00:00,1
u101746,first_deposit,2025-07-23T00:00:00,1
u101747,signup,2025-03-03T00:00:00,0
u101747,activate,2025-03-12T00:00:00,0
u101748,signup,2025-04-07T00:00:00,1
u101748,activate,2025-04-15T00:00:00,1
u101748,first_deposit,2025-05-29T00:00:00,1
u101749,signup,2025-03-06T00:00:00,0
u101749,first_deposit,2025-04-19T00:00:00,0
u101750,signup,2025-04-19T00:00:00,1
u101751,signup,2025-01-30T00:00:00,0
u101751,activate,2025-02-06T00:00:00,0
u101752,signup,2025-02-10T00:00:00,0
u101752,activate,2025-02-10T00:00:00,0
u101753,signup,2025-03-08T00:00:00,1
u101753,activate,2025-03-13T00:00:00,1
u101754,signup,2025-03-22T00:00:00,0
u101754,activate,2025-03-28T00:00:00,0
u101755,signup,2025-02-23T00:00:00,0
u101755,activate,2025-03-03T00:00:00,0
u101756,signup,2025-02-20T00:00:00,0
u101756,activate,2025-03-01T00:00:00,0
u101757,signup,2025-04-12T00:00:00,0
u101757,activate,2025-04-12T00:00:00,0
u101758,signup,2025-02-11T00:00:00,1
u101758,activate,2025-02-13T00:00:00,1
u101758,first_deposit,2025-04-29T00:00:00,1
u101759,signup,2025-02-03T00:00:00,0
u101759,activate,2025-02-11T00:00:00,0
u101760,signup,2025-02-08T00:00:00,1
u101760,activate,2025-02-12T00:00:00,1
u101760,first_deposit,2025-03-11T00:00:00,1
u101761,signup,2025-01-06T00:00:00,0
u101762,signup,2025-03-13T00:00:00,0
u101762,activate,2025-03-17T00:00:00,0
u101763,signup,2025-02-26T00:00:00,1
u101763,activate,2025-02-27T00:00:00,1
u101764,signup,2025-01-28T00:00:00,1
u101764,activate,2025-01-29T00:00:00,1
u101765,signup,2025-01-09T00:00:00,0
u101765,activate,2025-01-10T00:00:00,0
u101766,signup,2025-01-01T00:00:00,0
u101766,activate,2025-01-12T00:00:00,0
u101767,signup,2025-01-24T00:00:00,1
u101767,activate,2025-02-03T00:00:00,1
u101768,signup,2025-04-22T00:00:00,0
u101768,activate,2025-04-26T00:00:00,0
u101769,signup,2025-01-30T00:00:00,1
u101770,signup,2025-03-19T00:00:00,1
u101771,signup,2025-01-19T00:00:00,1
u101772,signup,2025-03-22T00:00:00,1
u101772,activate,2025-03-26T00:00:00,1
u101773,signup,2025-01-27T00:00:00,1
u101773,activate,2025-01-29T00:00:00,1
u101774,signup,2025-03-09T00:00:00,1
u101774,activate,2025-03-14T00:00:00,1
u101775,signup,2025-01-25T00:00:00,0
u101775,activate,2025-01-29T00:00:00,0
u101776,signup,2025-04-11T00:00:00,0
u101777,signup,2025-02-23T00:00:00,1
u101777,activate,2025-02-27T00:00:00,1
u101778,signup,2025-03-01T00:00:00,1
u101778,activate,2025-03-03T00:00:00,1
u101779,signup,2025-01-23T00:00:00,1
u101779,activate,2025-01-25T00:00:00,1
u101779,first_deposit,2025-02-08T00:00:00,1
u101780,signup,2025-02-01T00:00:00,0
u101780,first_deposit,2025-04-05T00:00:00,0
u101781,signup,2025-01-04T00:00:00,1
u101781,activate,2025-01-05T00:00:00,1
u101781,first_deposit,2025-02-02T00:00:00,1
u101782,signup,2025-03-14T00:00:00,1
u101782,activate,2025-03-14T00:00:00,1
u101782,first_deposit,2025-06-10T00:00:00,1
u101783,signup,2025-01-03T00:00:00,0
u101784,signup,2025-04-17T00:00:00,0
u101784,activate,2025-04-22T00:00:00,0
u101785,signup,2025-02-09T00:00:00,0
u101785,first_deposit,2025-03-19T00:00:00,0
u101786,signup,2025-01-23T00:00:00,0
u101786,activate,2025-01-27T00:00:00,0
u101787,signup,2025-02-14T00:00:00,1
u101787,first_deposit,2025-03-08T00:00:00,1
u101788,signup,2025-02-12T00:00:00,0
u101788,activate,2025-02-21T00:00:00,0
u101789,signup,2025-01-31T00:00:00,1
u101789,activate,2025-01-31T00:00:00,1
u101790,signup,2025-02-08T00:00:00,1
u101790,first_deposit,2025-02-21T00:00:00,1
u101791,signup,2025-04-06T00:00:00,1
u101791,activate,2025-04-08T00:00:00,1
u101792,signup,2025-02-26T00:00:00,0
u101792,activate,2025-03-05T00:00:00,0
u101792,first_deposit,2025-03-06T00:00:00,0
u101793,signup,2025-02-27T00:00:00,1
u101794,signup,2025-01-05T00:00:00,1
u101794,activate,2025-01-09T00:00:00,1
u101795,signup,2025-01-04T00:00:00,0
u101795,activate,2025-01-10T00:00:00,0
u101796,signup,2025-01-14T00:00:00,1
u101796,activate,2025-01-26T00:00:00,1
u101797,signup,2025-01-29T00:00:00,1
u101797,activate,2025-02-07T00:00:00,1
u101798,signup,2025-04-12T00:00:00,0
u101798,first_deposit,2025-07-03T00:00:00,0
u101799,signup,2025-03-31T00:00:00,0
u101800,signup,2025-02-23T00:00:00,1
u101801,signup,2025-01-26T00:00:00,0
u101801,activate,2025-01-29T00:00:00,0
u101802,signup,2025-02-01T00:00:00,0
u101802,activate,2025-02-12T00:00:00,0
u101803,signup,2025-02-18T00:00:00,1
u101803,activate,2025-02-19T00:00:00,1
u101804,signup,2025-03-05T00:00:00,1
u101805,signup,2025-03-23T00:00:00,0
u101805,activate,2025-03-27T00:00:00,0
u101806,signup,2025-02-28T00:00:00,1
u101806,first_deposit,2025-04-20T00:00:00,1
u101807,signup,2025-02-23T00:00:00,0
u101807,activate,2025-03-07T00:00:00,0
u101808,signup,2025-04-19T00:00:00,0
u101808,activate,2025-04-28T00:00:00,0
u101809,signup,2025-01-12T00:00:00,0
u101809,activate,2025-01-23T00:00:00,0
u101810,signup,2025-03-22T00:00:00,0
u101810,activate,2025-03-30T00:00:00,0
u101811,signup,2025-01-29T00:00:00,0
u101811,activate,2025-02-04T00:00:00,0
u101812,signup,2025-01-28T00:00:00,0
u101812,activate,2025-01-30T00:00:00,0
u101813,signup,2025-02-21T00:00:00,0
u101814,signup,2025-04-21T00:00:00,0
u101814,activate,2025-04-27T00:00:00,0
u101815,signup,2025-03-09T00:00:00,1
u101815,activate,2025-03-09T00:00:00,1
u101816,signup,2025-04-28T00:00:00,0
u101816,activate,2025-05-02T00:00:00,0
u101816,first_deposit,2025-05-06T00:00:00,0
u101817,signup,2025-02-23T00:00:00,0
u101817,activate,2025-03-03T00:00:00,0
u101818,signup,2025-02-06T00:00:00,0
u101818,first_deposit,2025-03-27T00:00:00,0
u101819,signup,2025-04-08T00:00:00,0
u101819,activate,2025-04-19T00:00:00,0
u101820,signup,2025-04-10T00:00:00,0
u101820,activate,2025-04-15T00:00:00,0
u101821,signup,2025-01-19T00:00:00,0
u101822,signup,2025-02-23T00:00:00,1
u101822,activate,2025-03-06T00:00:00,1
u101823,signup,2025-04-07T00:00:00,0
u101823,activate,2025-04-19T00:00:00,0
u101824,signup,2025-01-03T00:00:00,0
u101824,activate,2025-01-06T00:00:00,0
u101824,first_deposit,2025-03-21T00:00:00,0
u101825,signup,2025-02-08T00:00:00,1
u101825,activate,2025-02-16T00:00:00,1
u101826,signup,2025-03-11T00:00:00,0
u101826,activate,2025-03-18T00:00:00,0
u101826,first_deposit,2025-06-07T00:00:00,0
u101827,signup,2025-04-13T00:00:00,0
u101827,activate,2025-04-13T00:00:00,0
u101827,first_deposit,2025-05-27T00:00:00,0
u101828,signup,2025-02-12T00:00:00,1
u101829,signup,2025-04-24T00:00:00,1
u101829,activate,2025-04-29T00:00:00,1
u101830,signup,2025-03-20T00:00:00,0
u101830,activate,2025-03-26T00:00:00,0
u101830,first_deposit,2025-04-05T00:00:00,0
u101831,signup,2025-03-08T00:00:00,0
u101832,signup,2025-03-21T00:00:00,1
u101832,activate,2025-03-31T00:00:00,1
u101833,signup,2025-02-23T00:00:00,1
u101834,signup,2025-03-14T00:00:00,1
u101835,signup,2025-02-05T00:00:00,0
u101835,activate,2025-02-07T00:00:00,0
u101836,signup,2025-02-10T00:00:00,0
u101837,signup,2025-01-26T00:00:00,0
u101837,first_deposit,2025-04-16T00:00:00,0
u101838,signup,2025-02-14T00:00:00,0
u101838,activate,2025-02-17T00:00:00,0
u101838,first_deposit,2025-02-24T00:00:00,0
u101839,signup,2025-03-23T00:00:00,1
u101839,activate,2025-04-02T00:00:00,1
u101840,signup,2025-03-19T00:00:00,0
u101840,activate,2025-03-23T00:00:00,0
u101840,first_deposit,2025-03-27T00:00:00,0
u101841,signup,2025-01-31T00:00:00,1
u101841,activate,2025-02-11T00:00:00,1
u101841,first_deposit,2025-03-27T00:00:00,1
u101842,signup,2025-03-26T00:00:00,0
u101842,activate,2025-04-07T00:00:00,0
u101842,first_deposit,2025-05-17T00:00:00,0
u101843,signup,2025-03-30T00:00:00,1
u101844,signup,2025-04-21T00:00:00,1
u101844,first_deposit,2025-06-24T00:00:00,1
u101845,signup,2025-02-09T00:00:00,0
u101846,signup,2025-03-14T00:00:00,0
u101846,activate,2025-03-21T00:00:00,0
u101846,first_deposit,2025-05-07T00:00:00,0
u101847,signup,2025-02-18T00:00:00,1
u101847,activate,2025-02-21T00:00:00,1
u101848,signup,2025-04-29T00:00:00,0
u101848,activate,2025-05-12T00:00:00,0
u101849,signup,2025-01-11T00:00:00,1
u101849,activate,2025-01-20T00:00:00,1
u101850,signup,2025-01-26T00:00:00,1
u101850,activate,2025-01-27T00:00:00,1
u101851,signup,2025-02-08T00:00:00,0
u101851,activate,2025-02-15T00:00:00,0
u101852,signup,2025-02-24T00:00:00,0
u101852,activate,2025-03-03T00:00:00,0
u101853,signup,2025-02-11T00:00:00,0
u101853,activate,2025-02-17T00:00:00,0
u101854,signup,2025-01-27T00:00:00,1
u101855,signup,2025-02-13T00:00:00,0
u101856,signup,2025-02-06T00:00:00,1
u101857,signup,2025-04-14T00:00:00,0
u101857,activate,2025-04-16T00:00:00,0
u101858,signup,2025-02-10T00:00:00,1
u101858,first_deposit,2025-04-03T00:00:00,1
u101859,signup,2025-01-11T00:00:00,1
u101859,activate,2025-01-15T00:00:00,1
